Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
6,98,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20408.163265306124,98.0,0.0,98,98,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,10204.081632653062,10204.081632653062,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,98,Portscan
6,11151328,8,6,20,11595,20,0,2.5,7.071067811865476,5840,0,1932.5,2540.7434935467218,1041.579980429237,1.2554558524330015,857794.4615384615,2781388.346340236,10061754,1,11151328,1593046.8571428573,3756271.8481317097,10061754,1,1079233,215846.6,481417.9193801369,1077032,47,1,1,0,0,1,0,172,132,0.7174033442474296,0.5380525081855722,0,5840,829.6428571428572,1861.5197103087928,3465255.631868132,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,1089574.0,0.0,1089574,1089574,10061754.0,0.0,10061754,10061754,0,0,11151328,DDoS
6,149980,9,8,308,11595,308,0,34.22222222222222,102.66666666666669,4344,0,1449.375,1729.380148038184,79363.91518869183,113.34844645952792,9373.750000000002,28976.563008748984,117209,0,149980,18747.5,43531.45908748884,126011,1,139767,19966.714285714286,43217.79064503524,117209,15,1,1,0,0,4,0,248,264,60.00800106680891,53.34044539271903,0,4344,700.1764705882352,1357.881080732685,1843841.0294117648,2,2,4,2,12,0,0,0,0.8888888888888888,700.1764705882352,34.22222222222222,1449.375,0,0,0,11595,5,25939597,0,18,0,682,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,149980,DoS Hulk
6,1017289,10,6,328,11595,328,0,32.8,103.72270725352284,5803,0,1932.5,2539.07508750726,11720.366582161018,15.728077272043636,67819.26666666666,257366.37540103536,998047,1,1017289,113032.11111111112,331913.2742805131,998047,1,1201,240.2,432.45485313498335,1012,3,1,1,0,0,1,0,336,200,9.830048295027272,5.898028977016364,0,5803,745.1875,1748.6101611946938,3057637.4958333327,1,3,1,2,14,0,0,0,0.6,745.1875,32.8,1932.5,0,0,0,0,0,0,0,20,0,724,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1017289,DoS Hulk
6,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,21276.595744680853,21276.595744680853,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,47,Portscan
6,9874694,9,5,20,11595,20,0,2.2222222222222223,6.666666666666667,5840,0,2319.0,3175.5637294817434,1176.2389801648535,1.4177654517699485,759591.8461538461,2239189.201969612,8016815,1,9874694,1234336.75,2816217.914068124,8016815,1,1845849,461462.25000000006,921438.188957666,1843619,152,1,1,0,0,1,0,192,112,0.9114206475663956,0.5063448042035531,0,5840,829.6428571428572,2104.751460099555,4429978.708791209,1,2,1,2,13,0,0,0,0.5555555555555556,829.6428571428571,2.2222222222222223,2319.0,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,1857879.0,0.0,1857879,1857879,8016815.0,0.0,8016815,8016815,0,0,9874694,DDoS
6,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.444444444445,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,22222.222222222223,22222.222222222223,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,45,Portscan
6,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62790697674,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23255.81395348837,23255.81395348837,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,43,Portscan
6,10046734,8,4,20,11595,20,0,2.5,7.071067811865476,8760,0,2898.75,4129.722296958961,1156.0970958323371,1.194418006886616,913339.4545454546,3012544.950928247,9996474,1,10046734,1435247.7142857146,3775158.818564844,9996474,1,28399,9466.333333333332,12790.762695528883,24160,825,1,1,0,0,1,0,172,92,0.796278671257744,0.398139335628872,0,8760,967.9166666666669,2585.499299707481,6684806.628787878,1,2,1,2,11,0,0,0,0.5,967.9166666666666,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,50260.0,0.0,50260,50260,9996474.0,0.0,9996474,9996474,0,0,10046734,DDoS
17,250,2,2,80,504,40,40,40.0,0.0,252,252,252.0,0.0,2336000.0,16000.0,83.33333333333333,102.45161459602934,199,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,0,0,16,16,8000.0,8000.0,40,252,146.0,122.39825706820066,14981.333333333334,0,0,0,0,0,0,0,0,1.0,146.0,40.0,252.0,0,0,0,0,0,0,0,20,0,126,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,BENIGN
6,27002,7,6,343,11595,343,0,49.0,129.6418142421649,5792,0,1932.5,2179.547085979103,442115.3988593437,481.4458188282349,2250.1666666666665,3888.625273171936,9958,1,27002,4500.333333333334,6853.709175816163,15984,1,16538,3307.5999999999995,4585.284102430295,10020,46,1,1,0,0,1,0,232,200,259.2400562921265,222.2057625361084,0,5792,918.3076923076924,1715.4775032341763,2942863.0641025645,1,2,1,2,12,0,0,0,0.8571428571428571,918.3076923076924,49.0,1932.5,0,0,0,11595,4,35676923,0,26,0,891,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,27002,DoS Hulk
6,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636363636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,18181.81818181818,18181.81818181818,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,55,Portscan
6,225003,7,7,411,11595,411,0,58.71428571428572,155.3433984067924,5792,0,1656.4285714285716,2120.732252245504,53359.28854281943,62.221392603654174,17307.923076923074,47503.83485478047,173139,1,225003,37500.5,73468.1645469655,185954,1,211948,35324.66666666666,68296.88554734152,173139,46,1,1,0,0,2,0,208,232,31.110696301827087,31.110696301827087,0,5792,857.5714285714283,1665.5846612334851,2774172.263736264,2,2,2,2,11,0,0,0,1.0,857.5714285714286,58.71428571428572,1656.428571428571,0,0,0,11595,4,39982758,0,29,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,225003,DoS Hulk
6,8039779,8,7,20,11595,20,0,2.5,7.071067811865476,4380,0,1656.428571428571,1549.7384571966606,1444.6914523396729,1.865722925966,574269.9285714286,2137237.7643348426,7999848,1,8039779,1148539.8571428573,3021154.854670944,7999848,1,21168,3528.0000000000005,8042.527065543516,19939,15,1,1,0,0,1,0,172,152,0.9950522271818668,0.8706706987841333,0,4380,774.3333333333334,1326.1906599982774,1758781.6666666667,1,2,1,2,14,0,0,0,0.875,774.3333333333334,2.5,1656.428571428571,0,0,0,11595,5,17921174,0,1,0,773,8192,229,1,20,39931.0,0.0,39931,39931,7999848.0,0.0,7999848,7999848,0,0,8039779,DDoS
6,51204,4,2,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,1503.788766502617,117.17834544176236,10240.8,22604.28241948857,50675,4,51204,17068.0,29147.90640852272,50724,4,4,4.0,0.0,4,4,2,0,0,0,0,0,80,40,78.11889696117491,39.059448480587456,0,46,12.833333333333334,20.439341150503523,417.7666666666667,2,0,0,2,6,0,0,0,0.5,12.833333333333334,19.25,0.0,0,0,0,0,0,0,0,12,0,0,256,188,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,242867519,BENIGN
6,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88524590164,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,16393.44262295082,16393.44262295082,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,61,Portscan
6,2038405,7,5,20,11595,20,0,2.857142857142857,7.559289460184544,10135,0,2319.0,4414.776891304928,5698.082569459945,5.88695573254579,185309.54545454547,420270.9768136181,1216040,4,2038405,339734.1666666666,540224.9802241346,1216040,4,816773,204193.25000000003,407618.7085192688,815621,4,1,1,0,0,1,0,152,112,3.4340575106517104,2.452898221894079,0,10135,967.9166666666669,2917.157285575784,8509806.628787877,1,2,1,2,11,0,0,0,0.7142857142857143,967.9166666666666,2.857142857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2038405,DDoS
6,56,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.28571428572,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,17857.14285714286,17857.14285714286,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,56,Portscan
6,118980148,488,991,2923,1730366,592,0,5.989754098360661,35.28496340141512,4380,0,1746.0807265388505,639.0900456163719,14567.884047345444,12.430645152668662,80500.77672530447,2168309.6365224025,58984670,0,118980148,244312.41889117044,3774706.132842572,58984670,1,118965082,120166.7494949495,2650875.599784361,59015028,1,24,17,0,0,0,0,9780,19832,4.10152456693868,8.329120585729983,0,4380,1171.933062880322,971.528237688436,943867.1166259984,0,2,0,41,1478,0,0,0,2.0307377049180326,1171.9330628803243,5.989754098360656,1746.0807265388496,1271,10,125524,862858,488,5922178,0,1,0,1169,29200,34,24,20,518253.5,651998.414194774,979286,57221,58964250.0,28878.2409436586,58984670,58943830,0,0,118980148,BENIGN
6,171969,7,7,352,11595,352,0,50.28571428571429,133.04349449924797,7240,0,1656.4285714285716,2566.88526280022,69471.8234100332,81.41002157365571,13228.384615384615,36172.06689684381,132163,1,171969,28661.5,57818.08023014946,145964,1,159102,26517.0,52156.97400731756,132163,74,1,1,0,0,2,0,208,232,40.705010786827856,40.705010786827856,0,7240,853.3571428571428,1934.8729875684287,3743733.4780219775,2,2,2,2,11,0,0,0,1.0,853.3571428571429,50.285714285714285,1656.428571428571,0,0,0,11595,4,33034188,0,25,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,171969,DoS Hulk
6,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903225806,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,32258.06451612903,32258.06451612903,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31,Portscan
6,8013536,9,5,20,11595,20,0,2.2222222222222223,6.666666666666667,10135,0,2319.0,4414.776891304928,1449.4225769997165,1.7470440015493784,616425.8461538461,2075524.0347182944,7508829,1,8013536,1001692.0,2635160.0580301434,7508829,1,501646,125411.5,250280.463201452,500832,5,1,1,0,0,1,0,192,112,1.1230997152817432,0.6239442862676351,0,10135,829.6428571428572,2706.316304418321,7324147.9395604385,1,2,1,2,13,0,0,0,0.5555555555555556,829.6428571428571,2.2222222222222223,2319.0,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,504707.0,0.0,504707,504707,7508829.0,0.0,7508829,7508829,0,0,8013536,DDoS
6,5999,6,6,351,11595,351,0,58.5,143.2951499528159,4355,0,1932.5,2182.468304466299,1991331.888648108,2000.3333888981497,545.3636363636364,991.63635196853,3268,2,5999,1199.8,1496.3467846725905,3387,2,4471,894.2,1646.4949741800003,3828,17,1,1,0,0,1,0,200,200,1000.1666944490748,1000.1666944490748,0,4355,995.5,1769.8005794182266,3132194.090909091,1,2,1,2,11,0,0,0,1.0,995.5,58.5,1932.5,0,0,0,0,0,0,0,29,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,5999,DoS Hulk
6,372017,7,6,656,11595,328,0,93.71428571428572,160.04761196355943,4344,0,1932.5,1754.8314733899665,32931.29077434634,34.94463962668373,31001.416666666664,68407.20055993352,209992,1,372017,62002.83333333333,93465.61321559212,209992,1,358595,71719.0,102654.88320094666,221992,16,2,1,0,0,1,0,232,200,18.81634441436816,16.128295212315567,0,4344,942.3846153846156,1485.3315869114624,2206209.9230769235,1,2,1,3,12,0,0,0,0.8571428571428571,942.3846153846154,93.71428571428572,1932.5,0,0,0,11595,4,44768339,0,50,0,891,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,372017,DoS Hulk
6,117926563,24,29,1113,28167,517,0,46.375,113.26606326237582,1731,0,971.2758620689652,670.7588398092611,248.2901159427499,0.4494322453881743,2267818.519230769,11374672.444749773,58770149,2,117926563,5127241.869565218,16882296.841712754,58770149,43,117692919,4203318.535714285,15400050.8432224,59007015,2,8,15,0,0,0,0,492,592,0.2035164884776638,0.2459157569105104,0,1731,552.4528301886791,681.1540423890839,463970.8294629898,0,2,0,23,52,0,0,0,1.2083333333333333,552.4528301886793,46.375,971.2758620689656,0,0,0,27812,20,638241,0,21,0,531,8192,360,8,20,255287.5,26211.74127180413,273822,236753,58591045.5,253290.59876848964,58770149,58411942,0,0,117926563,BENIGN
6,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903225806,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,32258.06451612903,32258.06451612903,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,31,Portscan
6,1912409,8,6,20,11595,20,0,2.5,7.071067811865476,5840,0,1932.5,2540.7434935467218,6073.491601430447,7.320609764961365,147108.38461538462,381361.0907841671,1274840,1,1912409,273201.2857142857,501399.8108604597,1274840,1,634282,126856.4,283229.80430614995,633513,3,1,1,0,0,1,0,172,132,4.183205579977923,3.1374041849834424,0,5840,829.6428571428572,1861.5197103087928,3465255.631868132,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1912409,DDoS
6,12101715,8,3,20,11595,20,0,2.5,7.071067811865476,11595,0,3865.0,6694.376371253711,959.78132025089,0.9089620768626596,1210171.5,3767825.708721211,11932700,2,12101715,1728816.4285714286,4499884.317418203,11932700,3,162804,81402.0,105542.75815990409,156032,6772,1,1,0,0,1,0,172,72,0.6610633286273887,0.2478987482352707,0,11595,1055.909090909091,3495.426167280478,12218004.09090909,1,2,1,2,10,0,0,0,0.375,1055.909090909091,2.5,3865.0,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,169015.0,0.0,169015,169015,11932700.0,0.0,11932700,11932700,0,0,12101715,DDoS
6,6137831,8,7,20,11595,20,0,2.5,7.071067811865476,2920,0,1656.428571428571,1300.4445210699887,1892.362301927179,2.4438600541461635,438416.5,1628035.9896725847,6094822,3,6137831,876832.9999999999,2300936.708149024,6094822,3,27565,4594.166666666667,7488.156633422319,17990,16,1,1,0,0,1,0,172,152,1.3033920288779537,1.1404680252682096,0,2920,774.3333333333334,1205.930089579152,1454267.380952381,1,2,1,2,14,0,0,0,0.875,774.3333333333334,2.5,1656.428571428571,0,0,0,11595,5,25824053,0,1,0,773,8192,229,1,20,43009.0,0.0,43009,43009,6094822.0,0.0,6094822,6094822,0,0,6137831,DDoS
6,67,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29850.74626865672,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,14925.373134328358,14925.373134328358,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,0,67,Portscan
6,169030,7,7,355,11595,355,0,50.71428571428571,134.17738791827566,4344,0,1656.4285714285716,1760.597233624891,70697.50931787257,82.82553392888836,13002.30769230769,36739.36645340303,134170,1,169030,28171.666666666664,57992.54228835521,145985,1,157036,26172.666666666668,53191.28642049059,134170,50,1,1,0,0,2,0,208,232,41.41276696444418,41.41276696444418,0,4344,853.5714285714286,1460.5149626224156,2133103.956043956,2,2,2,2,11,0,0,0,1.0,853.5714285714286,50.71428571428572,1656.428571428571,0,0,0,11595,4,39845360,0,25,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,169030,DoS Hulk
6,12470067,8,7,20,11595,20,0,2.5,7.071067811865476,4380,0,1656.4285714285716,2119.4156315002533,931.430440590255,1.2028804656783318,890719.0714285714,3283450.8175425264,12298196,3,12470067,1781438.142857143,4637835.06348197,12298196,3,135351,22558.5,47939.81888055064,119721,3,1,1,0,0,1,0,172,152,0.641536248361777,0.5613442173165549,0,4380,774.3333333333334,1629.2930836350324,2654595.9523809524,2,2,1,2,14,0,0,0,0.875,774.3333333333334,2.5,1656.428571428571,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,171871.0,0.0,171871,171871,12298196.0,0.0,12298196,12298196,0,0,12470067,DDoS
6,115684181,17,15,421,1767,421,0,24.764705882352946,102.1074981402962,1767,0,117.80000000000004,456.2374381832337,18.91356260714678,0.2766151752416348,3731747.774193548,4816744.118832131,10023206,0,115684181,7230261.3125,4465272.2694955375,10059997,11169,115646842,8260488.714285714,3730955.118392679,10060223,1149,1,1,0,0,0,0,552,488,0.1469518118471185,0.1296633633945163,0,1767,68.37500000000001,318.7640192995439,101610.5,2,2,0,2,31,0,0,0,0.8823529411764706,68.375,24.764705882352946,117.8,0,0,0,0,0,0,0,13,0,55,29200,939,1,32,41091.5,14360.638562024003,86690,36738,9596039.750000002,1436781.849401966,10023206,5033681,0,0,115684181,BENIGN
6,165996,8,6,377,11595,377,0,47.125,133.2896282536642,5792,0,1932.5,2362.781390649588,72122.2198125256,84.3393816718475,12768.92307692308,37784.84225069964,137426,0,165996,23713.714285714286,56365.86215288555,151004,0,151807,30361.4,60149.026445155374,137426,45,1,1,0,0,2,0,252,200,48.19393238391287,36.145449287934646,0,5792,855.1428571428572,1759.050786739732,3094259.6703296704,1,2,2,2,12,0,0,0,0.75,855.1428571428571,47.125,1932.5,0,0,0,11595,4,27154566,0,26,0,828,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,165996,DoS Hulk
6,9386410,9,6,20,11595,20,0,2.2222222222222223,6.666666666666667,5840,0,1932.5,2540.7434935467218,1237.427301811875,1.598055060454423,670457.8571428573,2032155.9754384337,7516936,3,9386410,1173301.25,2645184.097514994,7516936,3,1865186,373037.20000000007,833460.2052453974,1863976,47,1,1,0,0,1,0,192,132,0.9588330362726538,0.6392220241817692,0,5840,774.3333333333334,1806.550448730819,3263624.523809524,1,2,1,2,14,0,0,0,0.6666666666666666,774.3333333333334,2.2222222222222223,1932.5,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,1869474.0,0.0,1869474,1869474,7516936.0,0.0,7516936,7516936,0,0,9386410,DDoS
6,166000,8,6,333,11595,333,0,41.62499999999999,117.73327906756016,5792,0,1932.5,2181.008184303764,71855.42168674698,84.33734939759036,12769.23076923077,37972.41822945054,138181,0,166000,23714.28571428572,55909.14403659533,149978,0,153516,30703.2,60429.60843162895,138181,46,1,1,0,0,1,0,264,200,48.19277108433735,36.14457831325301,0,5792,851.9999999999999,1667.3229118283275,2779965.6923076925,1,2,1,2,13,0,0,0,0.75,852.0,41.625,1932.5,0,0,0,11595,4,39982758,0,23,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,166000,DoS Hulk
6,14980,7,5,314,11595,314,0,44.85714285714285,118.68084452489737,7240,0,2319.0,3003.1711572935696,794993.3244325768,801.068090787717,1361.818181818182,2562.833502909692,7743,1,14980,2496.6666666666665,3724.89708135227,8993,1,6186,1546.5,2346.22626075719,5025,82,1,1,0,0,1,0,232,168,467.2897196261682,333.7783711615487,0,7240,992.4166666666664,2158.3844740635964,4658623.537878788,1,2,1,2,11,0,0,0,0.7142857142857143,992.4166666666666,44.85714285714285,2319.0,0,0,0,0,0,0,0,26,0,966,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,14980,DoS Hulk
6,58,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.5172413793,19.333333333333336,24.906491790963525,48,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,2,48,40,34482.75862068965,34482.75862068965,0,0,0.0,0.0,0.0,0,2,2,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,58,Infiltration - Portscan
6,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.545454545456,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,22727.272727272728,22727.272727272728,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,44,Portscan
6,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.45569620253,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,12658.227848101267,12658.227848101267,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,0,0,79,Portscan
6,238974,9,5,332,11595,332,0,36.888888888888886,110.66666666666666,10136,0,2319.0,4414.366205923564,49909.19514256781,58.58377898850921,18382.61538461538,52551.19272597985,191046,1,238974,29871.750000000004,76259.5867448808,217980,1,209413,52353.24999999999,92848.1628300564,191046,83,1,1,0,0,1,0,296,168,37.66100077832735,20.92277821018186,0,10136,851.9285714285714,2700.207868473653,7291122.532967032,1,2,1,2,13,0,0,0,0.5555555555555556,851.9285714285714,36.888888888888886,2319.0,0,0,0,0,0,0,0,23,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,238974,DoS Hulk
6,3526,8,6,399,11595,399,0,49.875,141.06780284671623,4355,0,1932.5,2182.468304466299,3401588.201928531,3970.504821327283,271.2307692307692,267.39519873717313,818,2,3526,503.7142857142857,396.8928126861266,1097,18,1337,267.4,394.12980095394965,927,2,1,1,0,0,1,0,264,200,2268.8598979013045,1701.6449234259785,0,4355,856.7142857142859,1666.5705657275514,2777457.4505494507,1,2,1,2,13,0,0,0,0.75,856.7142857142857,49.875,1932.5,0,0,0,0,0,0,0,28,0,828,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3526,DoS Hulk
6,163010,7,6,416,11595,416,0,59.42857142857144,157.23322077183852,5792,0,1932.5,2362.781390649588,73682.5961597448,79.74970860683395,13584.166666666668,37218.370746992754,130215,1,163010,27168.33333333333,59453.79721991411,148005,1,144695,28939.0,56933.21627573836,130215,66,1,1,0,0,2,0,220,200,42.9421507882952,36.80755781853874,0,5792,923.923076923077,1811.9242286189592,3283069.41025641,1,2,2,2,11,0,0,0,0.8571428571428571,923.9230769230768,59.42857142857143,1932.5,0,0,0,11595,4,25824053,0,32,0,891,29200,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,0,163010,DoS Hulk
6,61485563,14,12,734,3882,411,0,52.42857142857143,118.70565684512668,3083,0,323.5,892.7339520209305,75.07453416341004,0.4228634939880115,2459422.52,4355889.0281876745,10097111,48,61485563,4729658.692307692,5214146.225256992,10200582,466,61381725,5580156.818181817,5261101.5150789255,10200605,1897,3,4,0,0,0,0,292,312,0.2276957275320061,0.1951677664560052,0,3083,177.5384615384615,613.9931094577028,376987.5384615385,2,2,0,7,25,0,0,0,0.8571428571428571,177.53846153846155,52.42857142857143,323.5,0,0,0,0,0,0,0,28,0,149,8192,114,8,20,176775.83333333334,179539.84168804056,543260,103471,10053509.5,77326.21528498606,10097111,9900563,0,0,61485563,BENIGN
6,10968898,8,6,20,11595,20,0,2.5,7.071067811865476,4380,0,1932.5,2179.471839689607,1058.9030912676917,1.2763360549072478,843761.3846153846,2618914.390169508,9447411,3,10968898,1566985.4285714286,3520802.5462275334,9447411,54,1519098,303819.6,679075.6454113194,1518587,3,1,1,0,0,1,0,172,132,0.7293348885184273,0.5470011663888205,0,4380,829.6428571428572,1676.120135548526,2809378.708791209,1,2,1,2,13,0,0,0,0.75,829.6428571428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,1521487.0,0.0,1521487,1521487,9447411.0,0.0,9447411,9447411,0,0,10968898,DDoS
